Non-Brand,Paid Search,Tablet,Thailand,Google,23,36.44,27.0
Non-Brand,Paid Search,Tablet,Turkey,Google,92,59.86,82.9
Non-Brand,Paid Search,Tablet,United States,Google,1320,5393.6,1291.7
Brand,Paid Search,Desktop,Australia,Google,33624,7081.16,24756.6
Brand,Paid Search,Desktop,Rest of World,Google,34881,6057.94,34881.0
Brand,Paid Search,Desktop,Spain,Bing,1912,49.96,1788.8
Brand,Paid Search,Desktop,United Kingdom,Bing,326,592.14,326.0
Brand,Paid Search,Mobile,Finland,Google,245,27.66,207.9
Brand,Paid Search,Mobile,Germany,Google,952,278.62,1092.4
Brand,Paid Search,Mobile,Norway,Google,203,19.77,173.5
Brand,Paid Search,Mobile,Portugal,Google,427,122.87,414.4
Brand,Paid Search,Mobile,Rest of World,Bing,13,1.41,13.6
Brand,Paid Search,Mobile,Thailand,Bing,0,0.0,0.0
Brand,Paid Search,Tablet,Australia,Bing,0,0.0,0.0
Brand,Paid Search,Tablet,China,Google,55,12.72,58.0
Brand,Paid Search,Tablet,Denmark,Google,224,101.56,283.8
Brand,Paid Search,Tablet,France,Bing,13,0.48,9.4
Brand,Paid Search,Tablet,Malaysia,Bing,1,0.03,1.0
Brand,Paid Search,Tablet,Portugal,Google,138,39.53,159.7
Brand,Paid Search,Tablet,South Africa,Google,168,47.99,349.6
Non-Brand,Paid Search,Desktop,Australia,Bing,497,2771.37,581.8
Non-Brand,Paid Search,Desktop,Brazil,Google,5977,6060.57,11419.3
Non-Brand,Paid Search,Desktop,China,Google,495,574.69,664.2
Non-Brand,Paid Search,Desktop,Denmark,Google,1199,2120.14,1079.7
Non-Brand,Paid Search,Desktop,Germany,Google,1277,6673.6,3691.2
Non-Brand,Paid Search,Desktop,Malaysia,Bing,69,16.49,105.7
Non-Brand,Paid Search,Desktop,Norway,Google,123,470.87,319.2
Non-Brand,Paid Search,Desktop,Rest of World,Bing,2818,4203.63,4026.4
Non-Brand,Paid Search,Desktop,Singapore,Google,405,965.09,632.6
Non-Brand,Paid Search,Desktop,Thailand,Bing,37,5.15,29.2
Non-Brand,Paid Search,Desktop,Turkey,Bing,3,1.07,3.0
Non-Brand,Paid Search,Desktop,United Kingdom,Google,8636,30428.54,13387.5
Non-Brand,Paid Search,Desktop,United States,Bing,2977,8628.99,3784.2
Non-Brand,Paid Search,Mobile,Canada,Bing,36,57.12,59.8
Non-Brand,Paid Search,Mobile,France,Google,712,542.92,605.9
Non-Brand,Paid Search,Mobile,India,Google,700,416.34,514.2
Non-Brand,Paid Search,Mobile,Japan,Google,284,431.6,311.0
Non-Brand,Paid Search,Mobile,Malaysia,Google,217,218.36,249.0
Non-Brand,Paid Search,Mobile,Netherlands,Google,66,79.98,166.3
Non-Brand,Paid Search,Mobile,Portugal,Bing,10,0.35,8.8
Non-Brand,Paid Search,Mobile,Russia,Bing,1,0.01,0.7
Non-Brand,Paid Search,Tablet,France,Google,155,279.4,208.8
Non-Brand,Paid Search,Tablet,Germany,Google,137,652.31,346.3
Non-Brand,Paid Search,Tablet,Netherlands,Google,56,114.4,49.9
Non-Brand,Paid Search,Tablet,Norway,Google,11,20.79,18.7
Non-Brand,Paid Search,Tablet,Rest of World,Bing,158,247.55,417.1
Non-Brand,Paid Search,Tablet,Singapore,Google,11,20.06,34.7
Non-Brand,Paid Search,Tablet,Sweden,Google,62,163.28,670.6
